# =============================================================================
# Suzume User Dictionary - Places (Restaurants, Venues, Landmarks)
# =============================================================================
#
# Format: surface<TAB>pos
#
# =============================================================================

# --- countries ---
ドミニカ共和国	NOUN
ドゥブロヴニク	NOUN

# --- hospitals ---
大阪みなと中央病院	NOUN

# --- landmarks ---
神戸どうぶつ王国	NOUN
中部電力MIRAI TOWER	NOUN
札幌時計台	NOUN
箱根彫刻の森美術館	NOUN
MIHO MUSEUM	NOUN

# --- nightlife ---
TOP DANDY	NOUN
P.A.R.M.S	NOUN

# --- resorts ---
赤倉温泉スキー場	NOUN
車山高原SKYPARKスキー場	NOUN
白樺高原スキー場	NOUN
蔵王温泉スキー場	NOUN
山形蔵王温泉スキー場	NOUN
夏油高原スキー場	NOUN
出雲大社稲佐の浜	NOUN
黒松内町ブナの森自然体験村	NOUN

# --- restaurants ---
Shake Shack	NOUN
A&W	NOUN
ドミノピザ	NOUN
Hotto Motto	NOUN
Denny's	NOUN
Jonathan's	NOUN
COCO'S	NOUN
ハンバーグレストランびっくりドンキー	NOUN
いきなり!ステーキ	NOUN
いきなりステーキ	NOUN
とんQ	NOUN
はなまるうどん	NOUN
C&C	NOUN
Tully's	NOUN
Blue Bottle	NOUN
Gong cha	NOUN
THE ALLEY	NOUN

# --- roads ---
箱根ターンパイク	NOUN

# --- shopping ---
日本橋高島屋S.C.	NOUN
玉川高島屋S.C.	NOUN
三井アウトレットパーク横浜ベイサイド	NOUN
りんくうプレミアム・アウトレット	NOUN
ららぽーとTOKYO-BAY	NOUN

# --- universities ---
お茶の水女子大学	NOUN

# --- venues ---
MAZDA Zoom-Zoomスタジアム広島	NOUN
ノエビアスタジアム神戸	NOUN
Zepp Tokyo	NOUN
Zepp DiverCity	NOUN
Zepp Haneda	NOUN
Zepp Osaka Bayside	NOUN
Zepp Nagoya	NOUN
Zepp Sapporo	NOUN
Zepp Fukuoka	NOUN
新木場STUDIO COAST	NOUN
LINE CUBE SHIBUYA	NOUN
TOKYO DOME CITY HALL	NOUN
よしもと祇園花月	NOUN
甲子園	NOUN
